GAME_TIME_LOW, 9822
GAME_TIME_HIGH, 10434
TICK,1,219
TICK,2,68
TICK,3,27
TICK,4,7
TICK,5,14
TICK,6,5
TICK,7,9
GAME_TIME_LOW, 10707
GAME_TIME_HIGH, 11679
TICK,0,236
TICK,1,217
TICK,2,69
TICK,3,25
TICK,4,9
TICK,5,14
TICK,6,5
TICK,7,9
GAME_TIME_LOW, 10272
GAME_TIME_HIGH, 11176
TICK,0,219
TICK,1,222
TICK,2,61
TICK,3,23
TICK,4,11
TICK,5,13
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 9514
GAME_TIME_HIGH, 10354
TICK,0,206
TICK,1,196
TICK,2,55
TICK,3,26
TICK,4,10
TICK,5,12
TICK,6,6
TICK,7,7
GAME_TIME_LOW, 10133
GAME_TIME_HIGH, 11003
TICK,0,237
TICK,1,185
TICK,2,63
TICK,3,27
TICK,4,16
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9890
GAME_TIME_HIGH, 10708
TICK,0,224
TICK,1,189
TICK,2,64
TICK,3,25
TICK,4,7
TICK,5,20
TICK,6,6
TICK,7,5
GAME_TIME_LOW, 10687
GAME_TIME_HIGH, 11618
TICK,0,243
TICK,1,208
TICK,2,64
TICK,3,27
TICK,4,9
TICK,5,18
TICK,6,7
TICK,7,7
GAME_TIME_LOW, 10643
GAME_TIME_HIGH, 11627
TICK,0,256
TICK,1,193
TICK,2,67
TICK,3,22
TICK,4,10
TICK,5,19
TICK,6,5
TICK,7,9
GAME_TIME_LOW, 10325
GAME_TIME_HIGH, 11157
TICK,0,232
TICK,1,202
TICK,2,60
TICK,3,30
TICK,4,14
TICK,5,14
TICK,6,7
TICK,7,5
GAME_TIME_LOW, 10311
GAME_TIME_HIGH, 11167
TICK,0,248
TICK,1,182
TICK,2,66
TICK,3,24
TICK,4,17
TICK,5,16
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 9524
GAME_TIME_HIGH, 10370
TICK,0,206
TICK,1,189
TICK,2,64
TICK,3,21
TICK,4,18
TICK,5,8
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 10301
GAME_TIME_HIGH, 11157
TICK,0,249
TICK,1,184
TICK,2,64
TICK,3,23
TICK,4,17
TICK,5,16
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 9912
GAME_TIME_HIGH, 10743
TICK,0,221
TICK,1,191
TICK,2,61
TICK,3,27
TICK,4,15
TICK,5,13
TICK,6,6
TICK,7,6
GAME_TIME_LOW, 9521
GAME_TIME_HIGH, 10378
TICK,0,207
TICK,1,193
TICK,2,62
TICK,3,25
TICK,4,7
TICK,5,14
TICK,6,3
TICK,7,8
GAME_TIME_LOW, 10330
GAME_TIME_HIGH, 11213
TICK,0,239
TICK,1,192
TICK,2,65
TICK,3,29
TICK,4,15
TICK,5,11
TICK,6,6
TICK,7,7
GAME_TIME_LOW, 10295
GAME_TIME_HIGH, 11126
TICK,0,238
TICK,1,196
TICK,2,68
TICK,3,21
TICK,4,12
TICK,5,19
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9525
GAME_TIME_HIGH, 10364
TICK,0,210
TICK,1,188
TICK,2,63
TICK,3,23
TICK,4,9
TICK,5,14
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10283
GAME_TIME_HIGH, 11145
TICK,0,253
TICK,1,188
TICK,2,56
TICK,3,22
TICK,4,16
TICK,5,18
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 10690
GAME_TIME_HIGH, 11665
TICK,0,255
TICK,1,188
TICK,2,66
TICK,3,29
TICK,4,16
TICK,5,13
TICK,6,6
TICK,7,9
GAME_TIME_LOW, 11049
GAME_TIME_HIGH, 12041
TICK,0,248
TICK,1,223
TICK,2,70
TICK,3,26
TICK,4,9
TICK,5,14
TICK,6,5
TICK,7,9
GAME_TIME_LOW, 10301
GAME_TIME_HIGH, 11167
TICK,0,252
TICK,1,192
TICK,2,54
TICK,3,22
TICK,4,15
TICK,5,19
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 9914
GAME_TIME_HIGH, 10800
TICK,0,204
TICK,1,218
TICK,2,62
TICK,3,21
TICK,4,9
TICK,5,14
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 9906
GAME_TIME_HIGH, 10795
TICK,0,226
TICK,1,191
TICK,2,62
TICK,3,19
TICK,4,15
TICK,5,15
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 9536
GAME_TIME_HIGH, 10359
TICK,0,207
TICK,1,196
TICK,2,59
TICK,3,19
TICK,4,17
TICK,5,11
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9905
GAME_TIME_HIGH, 10763
TICK,0,228
TICK,1,192
TICK,2,56
TICK,3,26
TICK,4,14
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10302
GAME_TIME_HIGH, 11212
TICK,0,250
TICK,1,185
TICK,2,67
TICK,3,20
TICK,4,16
TICK,5,14
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 11084
GAME_TIME_HIGH, 12103
TICK,0,246
TICK,1,227
TICK,2,65
TICK,3,31
TICK,4,8
TICK,5,14
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 10723
GAME_TIME_HIGH, 11586
TICK,0,242
TICK,1,204
TICK,2,79
TICK,3,19
TICK,4,18
TICK,5,16
TICK,6,3
TICK,7,6
GAME_TIME_LOW, 9910
GAME_TIME_HIGH, 10778
TICK,0,216
TICK,1,198
TICK,2,64
TICK,3,25
TICK,4,17
TICK,5,8
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 11052
GAME_TIME_HIGH, 12064
TICK,0,236
TICK,1,247
TICK,2,62
TICK,3,19
TICK,4,14
TICK,5,12
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 9510
GAME_TIME_HIGH, 10356
TICK,0,227
TICK,1,171
TICK,2,60
TICK,3,21
TICK,4,10
TICK,5,19
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9900
GAME_TIME_HIGH, 10714
TICK,0,214
TICK,1,196
TICK,2,69
TICK,3,21
TICK,4,14
TICK,5,18
TICK,6,2
TICK,7,6
GAME_TIME_LOW, 9535
GAME_TIME_HIGH, 10323
TICK,0,220
TICK,1,178
TICK,2,63
TICK,3,21
TICK,4,10
TICK,5,19
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9539
GAME_TIME_HIGH, 10327
TICK,0,216
TICK,1,182
TICK,2,64
TICK,3,21
TICK,4,9
TICK,5,19
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9898
GAME_TIME_HIGH, 10769
TICK,0,238
TICK,1,178
TICK,2,62
TICK,3,23
TICK,4,9
TICK,5,20
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9923
GAME_TIME_HIGH, 10781
TICK,0,223
TICK,1,189
TICK,2,68
TICK,3,22
TICK,4,14
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 11086
GAME_TIME_HIGH, 12084
TICK,0,268
TICK,1,195
TICK,2,68
TICK,3,30
TICK,4,16
TICK,5,13
TICK,6,6
TICK,7,9
GAME_TIME_LOW, 9891
GAME_TIME_HIGH, 10720
TICK,0,230
TICK,1,184
TICK,2,68
TICK,3,17
TICK,4,13
TICK,5,20
TICK,6,3
TICK,7,6
GAME_TIME_LOW, 9889
GAME_TIME_HIGH, 10712
TICK,0,229
TICK,1,185
TICK,2,68
TICK,3,17
TICK,4,15
TICK,5,18
TICK,6,3
TICK,7,6
GAME_TIME_LOW, 9499
GAME_TIME_HIGH, 10333
TICK,0,237
TICK,1,166
TICK,2,52
TICK,3,26
TICK,4,15
TICK,5,12
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9513
GAME_TIME_HIGH, 10347
TICK,0,230
TICK,1,173
TICK,2,53
TICK,3,24
TICK,4,16
TICK,5,12
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9525
GAME_TIME_HIGH, 10362
TICK,0,227
TICK,1,175
TICK,2,53
TICK,3,25
TICK,4,15
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10287
GAME_TIME_HIGH, 11167
TICK,0,242
TICK,1,193
TICK,2,63
TICK,3,26
TICK,4,14
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10672
GAME_TIME_HIGH, 11523
TICK,0,242
TICK,1,217
TICK,2,68
TICK,3,16
TICK,4,13
TICK,5,21
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10112
GAME_TIME_HIGH, 10930
TICK,0,232
TICK,1,194
TICK,2,61
TICK,3,23
TICK,4,13
TICK,5,21
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9903
GAME_TIME_HIGH, 10759
TICK,0,242
TICK,1,172
TICK,2,67
TICK,3,20
TICK,4,17
TICK,5,12
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9917
GAME_TIME_HIGH, 10727
TICK,0,222
TICK,1,200
TICK,2,54
TICK,3,28
TICK,4,12
TICK,5,14
TICK,6,7
TICK,7,5
GAME_TIME_LOW, 9907
GAME_TIME_HIGH, 10716
TICK,0,217
TICK,1,209
TICK,2,55
TICK,3,22
TICK,4,10
TICK,5,19
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9524
GAME_TIME_HIGH, 10379
TICK,0,225
TICK,1,180
TICK,2,62
TICK,3,14
TICK,4,18
TICK,5,10
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 10285
GAME_TIME_HIGH, 11144
TICK,0,252
TICK,1,190
TICK,2,54
TICK,3,22
TICK,4,18
TICK,5,17
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 11079
GAME_TIME_HIGH, 11990
TICK,0,276
TICK,1,209
TICK,2,56
TICK,3,22
TICK,4,17
TICK,5,19
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 10699
GAME_TIME_HIGH, 11623
TICK,0,234
TICK,1,224
TICK,2,67
TICK,3,29
TICK,4,7
TICK,5,14
TICK,6,3
TICK,7,8
GAME_TIME_LOW, 10293
GAME_TIME_HIGH, 11121
TICK,0,237
TICK,1,198
TICK,2,67
TICK,3,21
TICK,4,13
TICK,5,18
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 10698
GAME_TIME_HIGH, 11612
TICK,0,240
TICK,1,216
TICK,2,70
TICK,3,21
TICK,4,19
TICK,5,8
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 10347
GAME_TIME_HIGH, 11230
TICK,0,241
TICK,1,193
TICK,2,70
TICK,3,22
TICK,4,15
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10296
GAME_TIME_HIGH, 11172
TICK,0,227
TICK,1,216
TICK,2,61
TICK,3,26
TICK,4,9
TICK,5,14
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10328
GAME_TIME_HIGH, 11156
TICK,0,238
TICK,1,201
TICK,2,61
TICK,3,25
TICK,4,12
TICK,5,20
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9886
GAME_TIME_HIGH, 10768
TICK,0,240
TICK,1,184
TICK,2,64
TICK,3,11
TICK,4,19
TICK,5,12
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 10294
GAME_TIME_HIGH, 11121
TICK,0,242
TICK,1,196
TICK,2,64
TICK,3,23
TICK,4,11
TICK,5,20
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 10332
GAME_TIME_HIGH, 11160
TICK,0,237
TICK,1,201
TICK,2,62
TICK,3,25
TICK,4,12
TICK,5,20
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9865
GAME_TIME_HIGH, 10694
TICK,0,239
TICK,1,178
TICK,2,66
TICK,3,16
TICK,4,13
TICK,5,20
TICK,6,3
TICK,7,6
GAME_TIME_LOW, 10681
GAME_TIME_HIGH, 11559
TICK,0,258
TICK,1,202
TICK,2,53
TICK,3,29
TICK,4,17
TICK,5,16
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 9947
GAME_TIME_HIGH, 10806
TICK,0,233
TICK,1,197
TICK,2,51
TICK,3,27
TICK,4,13
TICK,5,12
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9544
GAME_TIME_HIGH, 10394
TICK,0,238
TICK,1,168
TICK,2,59
TICK,3,19
TICK,4,9
TICK,5,19
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10342
GAME_TIME_HIGH, 11199
TICK,0,243
TICK,1,192
TICK,2,66
TICK,3,23
TICK,4,17
TICK,5,13
TICK,6,6
TICK,7,6
GAME_TIME_LOW, 9942
GAME_TIME_HIGH, 10814
TICK,0,227
TICK,1,196
TICK,2,61
TICK,3,25
TICK,4,15
TICK,5,8
TICK,6,4
TICK,7,8
GAME_TIME_LOW, 10295
GAME_TIME_HIGH, 11175
TICK,0,243
TICK,1,190
TICK,2,65
TICK,3,23
TICK,4,17
TICK,5,13
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9914
GAME_TIME_HIGH, 10833
TICK,0,222
TICK,1,205
TICK,2,63
TICK,3,17
TICK,4,9
TICK,5,13
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10301
GAME_TIME_HIGH, 11212
TICK,0,240
TICK,1,191
TICK,2,73
TICK,3,20
TICK,4,14
TICK,5,12
TICK,6,5
TICK,7,8
GAME_TIME_LOW, 9916
GAME_TIME_HIGH, 10835
TICK,0,222
TICK,1,205
TICK,2,62
TICK,3,18
TICK,4,9
TICK,5,13
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10287
GAME_TIME_HIGH, 11150
TICK,0,224
TICK,1,215
TICK,2,61
TICK,3,22
TICK,4,10
TICK,5,19
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 9912
GAME_TIME_HIGH, 10762
TICK,0,229
TICK,1,190
TICK,2,63
TICK,3,17
TICK,4,16
TICK,5,18
TICK,6,2
TICK,7,7
GAME_TIME_LOW, 9706
GAME_TIME_HIGH, 10627
TICK,0,238
TICK,1,168
TICK,2,61
TICK,3,21
TICK,4,10
TICK,5,18
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9644
GAME_TIME_HIGH, 10562
TICK,0,238
TICK,1,167
TICK,2,61
TICK,3,19
TICK,4,10
TICK,5,18
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9646
GAME_TIME_HIGH, 10564
TICK,0,239
TICK,1,165
TICK,2,61
TICK,3,20
TICK,4,10
TICK,5,18
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9816
GAME_TIME_HIGH, 10674
TICK,0,238
TICK,1,175
TICK,2,66
TICK,3,14
TICK,4,16
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10444
GAME_TIME_HIGH, 11407
TICK,0,242
TICK,1,205
TICK,2,56
TICK,3,29
TICK,4,10
TICK,5,13
TICK,6,6
TICK,7,9
GAME_TIME_LOW, 9472
GAME_TIME_HIGH, 10362
TICK,0,218
TICK,1,182
TICK,2,58
TICK,3,20
TICK,4,13
TICK,5,12
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10218
GAME_TIME_HIGH, 11111
TICK,0,249
TICK,1,190
TICK,2,53
TICK,3,20
TICK,4,18
TICK,5,16
TICK,6,6
TICK,7,7
GAME_TIME_LOW, 10422
GAME_TIME_HIGH, 11301
TICK,0,236
TICK,1,211
TICK,2,59
TICK,3,22
TICK,4,11
TICK,5,19
TICK,6,6
TICK,7,6
GAME_TIME_LOW, 9454
GAME_TIME_HIGH, 10292
TICK,0,223
TICK,1,177
TICK,2,62
TICK,3,17
TICK,4,10
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9458
GAME_TIME_HIGH, 10296
TICK,0,221
TICK,1,179
TICK,2,62
TICK,3,17
TICK,4,10
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9454
GAME_TIME_HIGH, 10292
TICK,0,224
TICK,1,175
TICK,2,63
TICK,3,17
TICK,4,10
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10627
GAME_TIME_HIGH, 11543
TICK,0,241
TICK,1,210
TICK,2,60
TICK,3,27
TICK,4,14
TICK,5,14
TICK,6,7
TICK,7,7
GAME_TIME_LOW, 10238
GAME_TIME_HIGH, 11137
TICK,0,251
TICK,1,181
TICK,2,58
TICK,3,21
TICK,4,17
TICK,5,18
TICK,6,6
TICK,7,7
GAME_TIME_LOW, 10244
GAME_TIME_HIGH, 11173
TICK,0,225
TICK,1,206
TICK,2,65
TICK,3,23
TICK,4,15
TICK,5,11
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9844
GAME_TIME_HIGH, 10752
TICK,0,227
TICK,1,183
TICK,2,72
TICK,3,18
TICK,4,13
TICK,5,11
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 9261
GAME_TIME_HIGH, 10034
TICK,0,221
TICK,1,177
TICK,2,63
TICK,3,12
TICK,4,8
TICK,5,18
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 9486
GAME_TIME_HIGH, 10297
TICK,0,214
TICK,1,193
TICK,2,58
TICK,3,23
TICK,4,14
TICK,5,7
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9494
GAME_TIME_HIGH, 10305
TICK,0,219
TICK,1,180
TICK,2,64
TICK,3,26
TICK,4,13
TICK,5,7
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10236
GAME_TIME_HIGH, 11118
TICK,0,233
TICK,1,192
TICK,2,70
TICK,3,18
TICK,4,16
TICK,5,18
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10225
GAME_TIME_HIGH, 11164
TICK,0,234
TICK,1,190
TICK,2,73
TICK,3,21
TICK,4,13
TICK,5,12
TICK,6,5
TICK,7,9
GAME_TIME_LOW, 10037
GAME_TIME_HIGH, 10916
TICK,0,243
TICK,1,171
TICK,2,63
TICK,3,26
TICK,4,14
TICK,5,18
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10028
GAME_TIME_HIGH, 10986
TICK,0,223
TICK,1,208
TICK,2,61
TICK,3,19
TICK,4,9
TICK,5,13
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 9840
GAME_TIME_HIGH, 10750
TICK,0,231
TICK,1,183
TICK,2,56
TICK,3,25
TICK,4,16
TICK,5,12
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10045
GAME_TIME_HIGH, 10928
TICK,0,236
TICK,1,183
TICK,2,66
TICK,3,21
TICK,4,11
TICK,5,19
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9815
GAME_TIME_HIGH, 10646
TICK,0,219
TICK,1,194
TICK,2,64
TICK,3,21
TICK,4,10
TICK,5,17
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 10235
GAME_TIME_HIGH, 11175
TICK,0,236
TICK,1,191
TICK,2,71
TICK,3,21
TICK,4,13
TICK,5,12
TICK,6,5
TICK,7,9
GAME_TIME_LOW, 10652
GAME_TIME_HIGH, 11539
TICK,0,229
TICK,1,222
TICK,2,63
TICK,3,25
TICK,4,12
TICK,5,18
TICK,6,6
TICK,7,6
GAME_TIME_LOW, 10045
GAME_TIME_HIGH, 10928
TICK,0,235
TICK,1,184
TICK,2,66
TICK,3,22
TICK,4,10
TICK,5,19
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10648
GAME_TIME_HIGH, 11538
TICK,0,233
TICK,1,218
TICK,2,63
TICK,3,24
TICK,4,12
TICK,5,19
TICK,6,6
TICK,7,6
GAME_TIME_LOW, 9829
GAME_TIME_HIGH, 10754
TICK,0,220
TICK,1,203
TICK,2,59
TICK,3,21
TICK,4,13
TICK,5,8
TICK,6,3
TICK,7,10
GAME_TIME_LOW, 10244
GAME_TIME_HIGH, 11126
TICK,0,230
TICK,1,194
TICK,2,70
TICK,3,20
TICK,4,15
TICK,5,18
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9827
GAME_TIME_HIGH, 10659
TICK,0,221
TICK,1,194
TICK,2,63
TICK,3,21
TICK,4,10
TICK,5,17
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 11398
GAME_TIME_HIGH, 12379
TICK,0,261
TICK,1,216
TICK,2,72
TICK,3,27
TICK,4,19
TICK,5,13
TICK,6,6
TICK,7,8
GAME_TIME_LOW, 9858
GAME_TIME_HIGH, 10714
TICK,0,230
TICK,1,180
TICK,2,67
TICK,3,19
TICK,4,15
TICK,5,16
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9479
GAME_TIME_HIGH, 10310
TICK,0,224
TICK,1,186
TICK,2,53
TICK,3,25
TICK,4,9
TICK,5,11
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9499
GAME_TIME_HIGH, 10352
TICK,0,225
TICK,1,187
TICK,2,51
TICK,3,26
TICK,4,9
TICK,5,12
TICK,6,3
TICK,7,8
GAME_TIME_LOW, 10628
GAME_TIME_HIGH, 11625
TICK,0,261
TICK,1,189
TICK,2,60
TICK,3,24
TICK,4,17
TICK,5,15
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 10657
GAME_TIME_HIGH, 11570
TICK,0,232
TICK,1,215
TICK,2,60
TICK,3,32
TICK,4,14
TICK,5,13
TICK,6,7
TICK,7,7
GAME_TIME_LOW, 9870
GAME_TIME_HIGH, 10696
TICK,0,246
TICK,1,173
TICK,2,59
TICK,3,26
TICK,4,12
TICK,5,16
TICK,6,4
TICK,7,6
GAME_TIME_LOW, 9871
GAME_TIME_HIGH, 10723
TICK,0,245
TICK,1,177
TICK,2,57
TICK,3,26
TICK,4,11
TICK,5,16
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 9870
GAME_TIME_HIGH, 10702
TICK,0,229
TICK,1,189
TICK,2,60
TICK,3,31
TICK,4,14
TICK,5,7
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10241
GAME_TIME_HIGH, 11129
TICK,0,243
TICK,1,185
TICK,2,63
TICK,3,25
TICK,4,14
TICK,5,17
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10247
GAME_TIME_HIGH, 11135
TICK,0,239
TICK,1,189
TICK,2,64
TICK,3,24
TICK,4,14
TICK,5,17
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9861
GAME_TIME_HIGH, 10679
TICK,0,232
TICK,1,187
TICK,2,63
TICK,3,23
TICK,4,14
TICK,5,11
TICK,6,5
TICK,7,6
GAME_TIME_LOW, 9866
GAME_TIME_HIGH, 10679
TICK,0,236
TICK,1,182
TICK,2,67
TICK,3,19
TICK,4,13
TICK,5,17
TICK,6,2
TICK,7,6
GAME_TIME_LOW, 10238
GAME_TIME_HIGH, 11118
TICK,0,240
TICK,1,185
TICK,2,69
TICK,3,23
TICK,4,14
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10232
GAME_TIME_HIGH, 11112
TICK,0,243
TICK,1,183
TICK,2,67
TICK,3,24
TICK,4,14
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10252
GAME_TIME_HIGH, 11129
TICK,0,236
TICK,1,186
TICK,2,72
TICK,3,22
TICK,4,16
TICK,5,16
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9868
GAME_TIME_HIGH, 10681
TICK,0,236
TICK,1,181
TICK,2,68
TICK,3,19
TICK,4,13
TICK,5,17
TICK,6,2
TICK,7,6
GAME_TIME_LOW, 10260
GAME_TIME_HIGH, 11140
TICK,0,235
TICK,1,187
TICK,2,71
TICK,3,22
TICK,4,16
TICK,5,17
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 9860
GAME_TIME_HIGH, 10683
TICK,0,245
TICK,1,178
TICK,2,58
TICK,3,21
TICK,4,15
TICK,5,15
TICK,6,4
TICK,7,6
GAME_TIME_LOW, 9485
GAME_TIME_HIGH, 10328
TICK,0,208
TICK,1,208
TICK,2,53
TICK,3,19
TICK,4,12
TICK,5,9
TICK,6,3
TICK,7,8
GAME_TIME_LOW, 9297
GAME_TIME_HIGH, 10104
TICK,0,214
TICK,1,179
TICK,2,63
TICK,3,19
TICK,4,12
TICK,5,12
TICK,6,3
TICK,7,7
GAME_TIME_LOW, 10021
GAME_TIME_HIGH, 10917
TICK,0,247
TICK,1,178
TICK,2,61
TICK,3,25
TICK,4,10
TICK,5,17
TICK,6,3
TICK,7,8
GAME_TIME_LOW, 10213
GAME_TIME_HIGH, 11104
TICK,0,257
TICK,1,176
TICK,2,58
TICK,3,21
TICK,4,17
TICK,5,18
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10217
GAME_TIME_HIGH, 11108
TICK,0,255
TICK,1,178
TICK,2,58
TICK,3,21
TICK,4,17
TICK,5,18
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9666
GAME_TIME_HIGH, 10453
TICK,0,224
TICK,1,187
TICK,2,69
TICK,3,16
TICK,4,8
TICK,5,18
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9825
GAME_TIME_HIGH, 10620
TICK,0,232
TICK,1,190
TICK,2,60
TICK,3,22
TICK,4,11
TICK,5,15
TICK,6,5
TICK,7,5
GAME_TIME_LOW, 10243
GAME_TIME_HIGH, 11190
TICK,0,227
TICK,1,209
TICK,2,63
TICK,3,24
TICK,4,15
TICK,5,8
TICK,6,3
TICK,7,10
GAME_TIME_LOW, 9826
GAME_TIME_HIGH, 10619
TICK,0,232
TICK,1,192
TICK,2,56
TICK,3,22
TICK,4,12
TICK,5,17
TICK,6,4
TICK,7,5
GAME_TIME_LOW, 9855
GAME_TIME_HIGH, 10704
TICK,0,235
TICK,1,192
TICK,2,54
TICK,3,24
TICK,4,14
TICK,5,10
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 9830
GAME_TIME_HIGH, 10654
TICK,0,244
TICK,1,177
TICK,2,57
TICK,3,22
TICK,4,14
TICK,5,16
TICK,6,4
TICK,7,6
GAME_TIME_LOW, 11024
GAME_TIME_HIGH, 12033
TICK,0,236
TICK,1,235
TICK,2,66
TICK,3,25
TICK,4,13
TICK,5,12
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 10422
GAME_TIME_HIGH, 11388
TICK,0,250
TICK,1,186
TICK,2,65
TICK,3,23
TICK,4,11
TICK,5,20
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10660
GAME_TIME_HIGH, 11559
TICK,0,238
TICK,1,203
TICK,2,73
TICK,3,21
TICK,4,19
TICK,5,16
TICK,6,4
TICK,7,7
GAME_TIME_LOW, 10644
GAME_TIME_HIGH, 11595
TICK,0,231
TICK,1,217
TICK,2,66
TICK,3,28
TICK,4,14
TICK,5,11
TICK,6,4
TICK,7,9
GAME_TIME_LOW, 10807
GAME_TIME_HIGH, 11745
TICK,0,254
TICK,1,206
TICK,2,59
TICK,3,23
TICK,4,16
TICK,5,18
TICK,6,7
TICK,7,7
GAME_TIME_LOW, 10072
GAME_TIME_HIGH, 10912
TICK,0,250
TICK,1,177
TICK,2,61
TICK,3,26
TICK,4,12
TICK,5,17
TICK,6,4
TICK,7,6
GAME_TIME_LOW, 10226
GAME_TIME_HIGH, 11190
TICK,0,227
TICK,1,220
TICK,2,56
TICK,3,20
TICK,4,11
TICK,5,11
TICK,6,4
TICK,7,10
GAME_TIME_LOW, 10217
GAME_TIME_HIGH, 11176
TICK,0,248
TICK,1,190
TICK,2,62
TICK,3,16
TICK,4,18
TICK,5,12
TICK,6,3
TICK,7,10
GAME_TIME_LOW, 10227
GAME_TIME_HIGH, 11112
TICK,0,251
TICK,1,178
TICK,2,60
TICK,3,26
TICK,4,16
TICK,5,16
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10237
GAME_TIME_HIGH, 11125
TICK,0,251
TICK,1,174
TICK,2,63
TICK,3,28
TICK,4,14
TICK,5,17
TICK,6,5
TICK,7,7
GAME_TIME_LOW, 10235
GAME_TIME_HIGH, 11123
